"datatime","mese","data","ora","tair","rhum","watertemp","volt","voltLiPo","solar1","solar2","RPMTops","RPMLast","pp","ppLast","interpolate","id"
2015-07-01 08:40:00,7,1,8,26.6,26.6,21.77,6.6,2.1175,244,0,0.01521141,0.00109962,0,0,0,"013949001846081"
2015-07-01 10:40:00,7,1,10,34.4,34.4,26.84,7.0125,2.1175,260,0,0.1545577,0.01191255,0,0,0,"013949001846081"
2015-07-01 12:40:00,7,1,12,36.59,36.59,27.89,7.0675,2.1175,262,0,0.22181779,0.01362307,0,0,0,"013949001846081"
2015-07-01 14:40:00,7,1,14,34.9,34.9,29.8,7.095,2.1175,263,0,0.31626293,0.02327529,0,0,0,"013949001846081"
2015-07-01 16:40:00,7,1,16,34,34,32.04,6.875,2.1175,254,0,0.30477801,0.0195488,0,0,0,"013949001846081"
2015-07-01 18:41:00,7,1,18,30.4,30.4,29.9,6.765,2.1175,250,0,0.21638078,0.00824715,0,0,0,"013949001846081"
2015-07-01 20:40:00,7,1,20,26.7,26.7,26.11,6.71,2.1175,247,0,0.06774881,0.00268796,0,0,0,"013949001846081"
2015-07-01 22:40:00,7,1,22,24.8,24.8,23.53,6.6825,2.1175,45,0,0.01124056,0.00012218,0,0,0,"013949001846081"
2015-07-02 00:40:00,7,2,0,23.9,23.9,22.36,6.655,2.1175,47,0,0.00500938,0.00012218,0,0,0,"013949001846081"
2015-07-02 02:40:00,7,2,2,22.8,22.8,21.74,6.655,2.1175,46,0,0.00146616,0.00012218,0,0,0,"013949001846081"
2015-07-02 04:40:00,7,2,4,21.6,21.6,20.95,6.6275,2.1175,46,0,0.00757516,0.00048872,0,0,0,"013949001846081"
2015-07-02 06:40:00,7,2,6,21.3,21.3,20.54,6.6275,2.1175,245,0,0.01001876,0.0012218,0,0,0,"013949001846081"
2015-07-02 08:41:00,7,2,8,26.2,26.2,22.34,6.7925,2.1175,251,0,0.03671509,0.00299341,0,0,0,"013949001846081"
2015-07-02 10:41:00,7,2,10,32.3,32.3,27.49,8.0025,2.1175,296,0,0.12297417,0.00971331,0,0,0,"013949001846081"
2015-07-02 12:41:00,7,2,12,35.09,35.09,28.74,7.9475,2.1175,295,0,0.2235894,0.01667757,0,0,0,"013949001846081"
2015-07-02 14:40:00,7,2,14,36.9,36.9,29.72,7.81,2.1175,289,0,0.30569436,0.02040406,0,0,0,"013949001846081"
2015-07-02 16:41:00,7,2,16,36.3,36.3,32.96,6.985,2.1175,258,0,0.2553562,0.01661648,0,0,0,"013949001846081"
2015-07-02 18:40:00,7,2,18,30,30,29.96,6.8475,2.1175,253,0,0.23434124,0.01398961,0,0,0,"013949001846081"
2015-07-02 20:41:00,7,2,20,26.7,26.7,25.82,6.765,2.1175,249,0,0.1081293,0.00464284,0,0,0,"013949001846081"
2015-07-02 22:41:00,7,2,22,24.5,24.5,23.49,6.7375,2.1175,45,0,0.03091154,0.00042763,0,0,0,"013949001846081"
2015-07-03 00:41:00,7,3,0,23.6,23.6,22.17,6.71,2.1175,47,0,0.00287123,0.00012218,0,0,0,"013949001846081"
2015-07-03 02:41:00,7,3,2,22.6,22.6,21.5,6.6825,2.1175,44,0,0.00274905,0.00030545,0,0,0,"013949001846081"
2015-07-03 04:41:00,7,3,4,21.7,21.7,20.66,6.6825,2.1175,44,0,0.00678099,0.00024436,0,0,0,"013949001846081"
2015-07-03 06:41:00,7,3,6,21.9,21.9,21.11,6.6825,2.1175,247,0,0.02889557,0.00348213,0,0,0,"013949001846081"
2015-07-03 08:41:00,7,3,8,25.7,25.7,23.34,6.9575,2.1175,257,0,0.03952523,0.00390976,0,0,0,"013949001846081"
2015-07-03 10:40:00,7,3,10,33.59,33.59,28.18,8.1675,2.1175,302,0,0.1319544,0.00965222,0,0,0,"013949001846081"
2015-07-03 12:41:00,7,3,12,37.2,37.2,29.46,8.2775,2.1175,306,0,0.1820482,0.01252345,0,0,0,"013949001846081"
2015-07-03 14:40:00,7,3,14,35,35,30.89,8.1125,2.1175,300,0,0.3445476,0.02559671,0,0,0,"013949001846081"
2015-07-03 16:40:00,7,3,16,35.4,35.4,34.03,7.1225,2.1175,263,0,0.37796383,0.02211458,0,0,0,"013949001846081"
2015-07-03 18:40:00,7,3,18,30.6,30.6,29.74,6.93,2.1175,256,0,0.43056232,0.02956756,0,0,0,"013949001846081"
2015-07-03 20:40:00,7,3,20,26.1,26.1,25.7,6.7375,2.1175,112,0,0.54816057,0.04673385,0,0,0,"013949001846081"
2015-07-03 22:41:00,7,3,22,25.6,25.6,23.86,6.71,2.1175,43,0,0.30190678,0.00378758,0,0,0,"013949001846081"
2015-07-04 00:41:00,7,4,0,24.8,24.8,23.05,6.71,2.1175,42,0,0.05724133,0.00103853,0,0,0,"013949001846081"
2015-07-04 02:41:00,7,4,2,23.9,23.9,22.82,6.71,2.1175,46,0,0.1887681,0.0030545,0,0,0,"013949001846081"
2015-07-04 04:41:00,7,4,4,23.3,23.3,21.94,6.6825,2.1175,43,0,0.00452066,0.00018327,0,0,0,"013949001846081"
2015-07-04 06:41:00,7,4,6,23.1,23.1,21.8,6.6825,2.1175,247,0,0.04661167,0.00158834,0,0,0,"013949001846081"
2015-07-04 08:40:00,7,4,8,27.5,27.5,23.58,6.93,2.1175,256,0,0.0293232,0.00268796,0,0,0,"013949001846081"
2015-07-04 10:40:00,7,4,10,35.4,35.4,28.42,7.7275,2.1175,286,0,0.13696378,0.00922459,0,0,0,"013949001846081"
2015-07-04 12:40:00,7,4,12,38.59,38.59,28.84,8.3325,2.1175,308,0,0.1960989,0.01246236,0,0,0,"013949001846081"
2015-07-04 14:40:00,7,4,14,37.7,37.7,31.24,8.14,2.1175,300,0,0.29066622,0.02003752,0,0,0,"013949001846081"
2015-07-04 16:40:00,7,4,16,38,38,34.74,7.095,2.1175,262,0,0.28559575,0.01844918,0,0,0,"013949001846081"
2015-07-04 18:41:00,7,4,18,31.5,31.5,29.57,6.8475,2.1175,253,0,0.23910626,0.01288999,0,0,0,"013949001846081"
2015-07-04 20:41:00,7,4,20,28.3,28.3,25.99,6.7375,2.1175,248,0,0.11717062,0.00458175,0,0,0,"013949001846081"
2015-07-04 22:40:00,7,4,22,26.7,26.7,24.91,6.71,2.1175,42,0,0.07666795,0.00781952,0,0,0,"013949001846081"
2015-07-05 04:41:00,7,5,4,23.1,23.1,22.25,6.6825,2.1175,43,0,0.00537592,0.00054981,0,0,0,"013949001846081"
2015-07-05 06:41:00,7,5,6,23.1,23.1,22.17,6.71,2.1175,248,0,0.01441724,0.00171052,0,0,0,"013949001846081"
2015-07-05 08:40:00,7,5,8,27,27,24.25,6.93,2.1175,257,0,0.0598682,0.00555919,0,0,0,"013949001846081"
2015-07-05 10:40:00,7,5,10,33.7,33.7,28.77,7.645,2.1175,284,0,0.11936986,0.00812497,0,0,0,"013949001846081"
2015-07-05 12:40:00,7,5,12,36.8,36.8,30.17,8.36,2.1175,309,0,0.27038434,0.0171052,0,0,0,"013949001846081"
2015-07-05 14:40:00,7,5,14,36.5,36.5,31.3,7.975,2.1175,295,0,0.31064265,0.02064842,0,0,0,"013949001846081"
2015-07-05 16:40:00,7,5,16,36.9,36.9,34.31,7.15,2.1175,264,0,0.35193949,0.02235894,0,0,0,"013949001846081"
2015-07-05 18:41:00,7,5,18,31.5,31.5,28.92,6.875,2.1175,253,0,0.21754149,0.0128289,0,0,0,"013949001846081"
2015-07-05 20:41:00,7,5,20,28,28,26.05,6.7375,2.1175,248,0,0.10434172,0.00433739,0,0,0,"013949001846081"
2015-07-05 22:41:00,7,5,22,25.9,25.9,24.03,6.7375,2.1175,46,0,0.02089278,0.00024436,0,0,0,"013949001846081"
2015-07-06 00:41:00,7,6,0,24.6,24.6,23.34,6.71,2.1175,46,0,0.00684208,6.109e-05,0,0,0,"013949001846081"
2015-07-06 02:41:00,7,6,2,23.8,23.8,22.81,6.6825,2.1175,46,0,0.00433739,0.00030545,0,0,0,"013949001846081"
2015-07-06 04:41:00,7,6,4,23,23,22.49,6.6825,2.1175,42,0,0.00470393,0.00018327,0,0,0,"013949001846081"
2015-07-06 06:41:00,7,6,6,23.6,23.6,22.49,6.71,2.1175,248,0,0.0042763,0.00030545,0,0,0,"013949001846081"
2015-07-06 08:40:00,7,6,8,26.9,26.9,0,6.985,2.1175,259,0,0.07666795,0.00769734,0,0,0,"013949001846081"
2015-07-06 10:41:00,7,6,10,34.4,34.4,0,7.8925,2.1175,292,0,0.14991486,0.01056857,0,0,0,"013949001846081"
2015-07-06 12:40:00,7,6,12,34.8,34.8,0,8.305,2.1175,307,0,0.25315696,0.01728847,0,0,0,"013949001846081"
2015-07-06 14:40:00,7,6,14,36.2,36.2,0,7.865,2.1175,290,0,0.33000818,0.02089278,0,0,0,"013949001846081"
2015-07-06 16:40:00,7,6,16,35.7,35.7,0,7.1225,2.1175,263,0,0.31992833,0.01906008,0,0,0,"013949001846081"
2015-07-06 18:40:00,7,6,18,29.9,29.9,0,6.82,2.1175,252,0,0.25199625,0.01398961,0,0,0,"013949001846081"
2015-07-06 20:40:00,7,6,20,26.9,26.9,0,6.765,2.1175,249,0,0.12578431,0.00415412,0,0,0,"013949001846081"
2015-07-06 22:40:00,7,6,22,25.6,25.6,0,6.7375,2.1175,42,0,0.02822358,0.00262687,0,0,0,"013949001846081"
2015-07-07 00:40:00,7,7,0,24.1,24.1,0,6.71,2.1175,43,0,0.00097744,0,0,0,0,"013949001846081"
2015-07-07 02:40:00,7,7,2,22.9,22.9,0,6.6825,2.1175,43,0,0.00537592,0.00067199,0,0,0,"013949001846081"
2015-07-07 04:40:00,7,7,4,22,22,0,6.655,2.1175,44,0,0.00067199,0,0,0,0,"013949001846081"
2015-07-07 06:40:00,7,7,6,21.7,21.7,0,6.6825,2.1175,247,0,0.00959113,0.00054981,0,0,0,"013949001846081"
2015-07-07 08:40:00,7,7,8,26.8,26.8,0,6.9575,2.1175,257,0,0.01942662,0.00201597,0,0,0,"013949001846081"
2015-07-07 10:40:00,7,7,10,33.59,33.59,0,7.8375,2.1175,290,0,0.14655491,0.01001876,0,0,0,"013949001846081"
2015-07-07 12:41:00,7,7,12,35.7,35.7,27.86,8.085,2.1175,299,0,0.29940209,0.02242003,1.576,0,0,"013949001846081"
2015-07-07 14:40:00,7,7,14,34.8,34.8,30.61,7.5625,2.1175,279,0,0.35401655,0.02706287,0,0,0,"013949001846081"
2015-07-07 16:40:00,7,7,16,37,37,33.1,7.1225,2.1175,263,0,0.33849969,0.01991534,0,0,0,"013949001846081"
2015-07-07 18:40:00,7,7,18,31.1,31.1,33.36,6.8475,2.1175,253,0,0.23806773,0.01374525,0,0,0,"013949001846081"
2015-07-07 20:40:00,7,7,20,27.3,27.3,29.41,6.765,2.1175,249,0,0.14276733,0.00824715,0,0,0,"013949001846081"
2015-07-07 22:41:00,7,7,22,25.7,25.7,26.49,6.7375,2.1175,45,0,0.05327048,0.00152725,0,0,0,"013949001846081"
2015-07-08 00:41:00,7,8,0,25.2,25.2,24.87,6.71,2.1175,41,0,0.0054981,0,0,0,0,"013949001846081"
2015-07-08 02:41:00,7,8,2,23.8,23.8,23.74,6.71,2.1175,43,0,0.00128289,6.109e-05,0,0,0,"013949001846081"
2015-07-08 04:40:00,7,8,4,23.4,23.4,22.99,6.6825,2.1175,44,0,0.00433739,0.00018327,0,0,0,"013949001846081"
2015-07-08 06:40:00,7,8,6,23.9,23.9,22.71,6.6825,2.1175,247,0,0.01435615,0.0012218,0,0,0,"013949001846081"
2015-07-08 08:40:00,7,8,8,27.3,27.3,24.24,6.985,2.1175,259,0,0.09401751,0.00788061,0,0,0,"013949001846081"
2015-07-08 10:40:00,7,8,10,33.3,33.3,26.99,7.975,2.1175,296,0,0.18009332,0.01429506,0,0,0,"013949001846081"
2015-07-08 12:40:00,7,8,12,34.5,34.5,28.92,7.975,2.1175,295,0,0.29616432,0.02022079,0,0,0,"013949001846081"
2015-07-08 14:40:00,7,8,14,35.59,35.59,29.95,7.4525,2.1175,275,0,0.29097167,0.01796046,0,0,0,"013949001846081"
2015-07-08 16:40:00,7,8,16,35.5,35.5,30.83,7.15,2.1175,264,0,0.35340565,0.02345856,0,0,0,"013949001846081"
2015-07-08 18:40:00,7,8,18,29.8,29.8,29.59,6.8475,2.1175,253,0,0.2468036,0.01624994,0,0,0,"013949001846081"
2015-07-08 20:41:00,7,8,20,27.5,27.5,27.24,6.765,2.1175,249,0,0.1044639,0.00507047,0,0,0,"013949001846081"
2015-07-08 22:41:00,7,8,22,25.9,25.9,24.99,6.7375,2.1175,41,0,0.01331762,0.0006109,0,0,0,"013949001846081"
2015-07-09 00:41:00,7,9,0,25.5,25.5,23.99,6.7375,2.1175,41,0,0.00207706,0,0,0,0,"013949001846081"
2015-07-09 02:40:00,7,9,2,24.8,24.8,23.7,6.6825,2.1175,40,0,0.02431382,0.00256578,0,0,0,"013949001846081"
2015-07-09 04:40:00,7,9,4,23.2,23.2,23.11,6.6825,2.1175,42,0,0.02461927,0.00042763,0,0,0,"013949001846081"
2015-07-09 06:40:00,7,9,6,22.8,22.8,21.92,6.6825,2.1175,247,0,0.00226033,0.00012218,0,0,0,"013949001846081"
2015-07-09 08:41:00,7,9,8,27.1,27.1,23.05,6.985,2.1175,258,0,0.02840685,0.00256578,0,0,0,"013949001846081"
2015-07-09 10:40:00,7,9,10,34,34,25.86,7.8375,2.1175,290,0,0.19646544,0.01142383,0,0,0,"013949001846081"
2015-07-09 14:40:00,7,9,14,35,35,30.31,7.3975,2.1175,274,0,0.33654481,0.02547453,0,0,0,"013949001846081"
2015-07-09 16:40:00,7,9,16,35.09,35.09,31.52,7.15,2.1175,264,0,0.39885661,0.02516908,0,0,0,"013949001846081"
2015-07-09 18:40:00,7,9,18,30.5,30.5,29.86,6.875,2.1175,254,0,0.38162923,0.02822358,0,0,0,"013949001846081"
2015-07-09 20:41:00,7,9,20,29.1,29.1,27.28,6.765,2.1175,249,0,0.40050604,0.02229785,0,0,0,"013949001846081"
2015-07-09 22:41:00,7,9,22,27,27,25.32,6.765,2.1175,41,0,0.03818125,0.00054981,0,0,0,"013949001846081"
2015-07-10 00:41:00,7,10,0,24.6,24.6,23.61,6.7375,2.1175,44,0,0.02205349,0.00103853,0,0,0,"013949001846081"
2015-07-10 02:41:00,7,10,2,24.6,24.6,22.36,6.71,2.1175,43,0,0.02046515,0.00097744,0,0,0,"013949001846081"
2015-07-10 04:41:00,7,10,4,25.9,25.9,21.31,6.6825,2.1175,43,0,0.13042715,0.01331762,0,0,0,"013949001846081"
2015-07-10 06:41:00,7,10,6,25.4,25.4,20.86,6.6825,2.1175,246,0,0.1502814,0.00806388,0,0,0,"013949001846081"
2015-07-10 08:41:00,7,10,8,28.2,28.2,21.84,6.9025,2.1175,255,0,0.27252249,0.02119823,0,0,0,"013949001846081"
2015-07-10 10:40:00,7,10,10,33,33,25.05,8.0025,2.1175,296,0,0.35108423,0.01924335,0,0,0,"013949001846081"
2015-07-10 12:40:00,7,10,12,34.8,34.8,27.28,7.81,2.1175,289,0,0.4074703,0.02773486,0,0,0,"013949001846081"
2015-07-10 14:40:00,7,10,14,36.4,36.4,29.1,7.37,2.1175,273,0,0.43575497,0.02449709,0,0,0,"013949001846081"
2015-07-10 16:40:00,7,10,16,36.8,36.8,30.74,7.1225,2.1175,263,0,0.35236712,0.02608543,0,0,0,"013949001846081"
2015-07-10 18:40:00,7,10,18,30.5,30.5,28.66,6.7925,2.1175,251,0,0.39329742,0.02516908,0,0,0,"013949001846081"
2015-07-10 20:41:00,7,10,20,28.2,28.2,25.49,6.765,2.1175,248,0,0.56410506,0.03573765,0,0,0,"013949001846081"
2015-07-10 22:41:00,7,10,22,24.8,24.8,22.8,6.7375,2.1175,44,0,0.04300736,0.00024436,0,0,0,"013949001846081"
2015-07-11 00:41:00,7,11,0,22.9,22.9,21.05,6.71,2.1175,45,0,0.00818606,0.00079417,0,0,0,"013949001846081"
2015-07-11 02:40:00,7,11,2,21.9,21.9,19.8,6.6825,2.1175,43,0,0.00433739,6.109e-05,0,0,0,"013949001846081"
2015-07-11 04:40:00,7,11,4,21,21,18.78,6.655,2.1175,42,0,0.00030545,0,0,0,0,"013949001846081"
2015-07-11 06:40:00,7,11,6,20.7,20.7,18.17,6.655,2.1175,246,0,0.00030545,0,0,0,0,"013949001846081"
2015-07-11 08:41:00,7,11,8,25.7,25.7,19.38,6.9025,2.1175,256,0,0.02895666,0.00342104,0,0,0,"013949001846081"
2015-07-11 10:40:00,7,11,10,31.9,31.9,23.64,8.03,2.1175,298,0,0.19157824,0.01728847,0,0,0,"013949001846081"
2015-07-11 12:40:00,7,11,12,35.9,35.9,27.17,7.535,2.1175,279,0,0.26519169,0.01747174,0,0,0,"013949001846081"
2015-07-11 14:40:00,7,11,14,36.7,36.7,29.24,7.3425,2.1175,272,0,0.29164366,0.02113714,0,0,0,"013949001846081"
2015-07-11 16:40:00,7,11,16,34.9,34.9,30.67,7.1225,2.1175,263,0,0.34631921,0.02162586,0,0,0,"013949001846081"
2015-07-11 18:40:00,7,11,18,30.2,30.2,28.99,6.82,2.1175,251,0,0.26115975,0.01398961,0,0,0,"013949001846081"
2015-07-11 20:41:00,7,11,20,26.8,26.8,25.86,6.765,2.1175,248,0,0.15296936,0.00922459,0,0,0,"013949001846081"
2015-07-11 22:41:00,7,11,22,24.9,24.9,23.69,6.7375,2.1175,44,0,0.04820001,0.00128289,0,0,0,"013949001846081"
2015-07-12 00:41:00,7,12,0,24.1,24.1,22.34,6.7375,2.1175,42,0,0.02248112,0.00091635,0,0,0,"013949001846081"
2015-07-12 02:41:00,7,12,2,22.9,22.9,21.34,6.71,2.1175,44,0,0.00415412,6.109e-05,0,0,0,"013949001846081"
2015-07-12 04:40:00,7,12,4,22.1,22.1,20.86,6.6825,2.1175,42,0,0.01258454,0.00109962,0,0,0,"013949001846081"
2015-07-12 06:41:00,7,12,6,21.1,21.1,20.26,6.655,2.1175,246,0,0.01007985,0.00048872,0,0,0,"013949001846081"
2015-07-12 08:41:00,7,12,8,25.8,25.8,21.23,6.93,2.1175,257,0,0.02040406,0.00219924,0,0,0,"013949001846081"
2015-07-12 10:40:00,7,12,10,32.9,32.9,24.36,8.0575,2.1175,299,0,0.1508923,0.01124056,0,0,0,"013949001846081"
2015-07-12 12:40:00,7,12,12,34.9,34.9,27.6,7.48,2.1175,277,0,0.29329309,0.01808264,0,0,0,"013949001846081"
2015-07-12 14:40:00,7,12,14,35.9,35.9,29.52,7.315,2.1175,271,0,0.3060609,0.0195488,0,0,0,"013949001846081"
2015-07-12 16:40:00,7,12,16,35,35,30.58,7.1225,2.1175,263,0,0.34436433,0.02266439,0,0,0,"013949001846081"
2015-07-12 18:40:00,7,12,18,29.8,29.8,28.86,6.82,2.1175,252,0,0.24216076,0.012218,0,0,0,"013949001846081"
2015-07-12 20:41:00,7,12,20,26.7,26.7,26.09,6.765,2.1175,249,0,0.11448266,0.00543701,0,0,0,"013949001846081"
2015-07-12 22:41:00,7,12,22,24.6,24.6,23.9,6.7375,2.1175,43,0,0.03524893,0.00067199,0,0,0,"013949001846081"
2015-07-13 00:41:00,7,13,0,24,24,22.67,6.71,2.1175,44,0,0.00830824,0.00018327,0,0,0,"013949001846081"
2015-07-13 02:41:00,7,13,2,23,23,22.05,6.6825,2.1175,43,0,0.00207706,0.00012218,0,0,0,"013949001846081"
2015-07-13 04:41:00,7,13,4,23.4,23.4,21.84,6.6825,2.1175,46,0,0.00409303,0.00024436,0,0,0,"013949001846081"
2015-07-13 06:41:00,7,13,6,22.6,22.6,21.55,6.6825,2.1175,246,0,0.03549329,0.00177161,0,0,0,"013949001846081"
2015-07-13 08:41:00,7,13,8,26.2,26.2,22.59,6.9575,2.1175,258,0,0.03280533,0.00348213,0,0,0,"013949001846081"
2015-07-13 10:40:00,7,13,10,31,31,26.21,7.59,2.1175,282,0,0.17062437,0.01295108,0,0,0,"013949001846081"
2015-07-13 12:40:00,7,13,12,31.5,31.5,29.01,7.37,2.1175,273,0,0.21155467,0.01288999,0,0,0,"013949001846081"
2015-07-13 14:40:00,7,13,14,35,35,29.42,7.4525,2.1175,276,0,0.2639088,0.01741065,0,0,0,"013949001846081"
2015-07-13 16:40:00,7,13,16,34.5,34.5,30.06,7.1775,2.1175,265,0,0.3170571,0.02272548,0,0,0,"013949001846081"
2015-07-13 20:41:00,7,13,20,27.5,27.5,25.74,6.765,2.1175,248,0,0.3414931,0.02822358,0,0,0,"013949001846081"
2015-07-13 22:41:00,7,13,22,25.2,25.2,23.88,6.7375,2.1175,40,0,0.1624994,0.0042763,0,0,0,"013949001846081"
2015-07-14 00:41:00,7,14,0,23.4,23.4,21.39,6.71,2.1175,41,0,0.03695945,0.00036654,0,0,0,"013949001846081"
2015-07-14 02:41:00,7,14,2,22.9,22.9,20.94,6.71,2.1175,45,0,0.00189379,0.00012218,0,0,0,"013949001846081"
2015-07-14 04:41:00,7,14,4,21.4,21.4,19.92,6.655,2.1175,43,0,0.00482611,0.00042763,0,0,0,"013949001846081"
2015-07-14 06:40:00,7,14,6,21.1,21.1,19.65,6.655,2.1175,246,0,0.03561547,0.00207706,0,0,0,"013949001846081"
2015-07-14 08:40:00,7,14,8,25.6,25.6,23.86,6.93,2.1175,256,0,0.03677618,0.00415412,0,0,0,"013949001846081"
2015-07-14 10:40:00,7,14,10,33.2,33.2,29.11,8.14,2.1175,301,0,0.14392804,0.0103853,0,0,0,"013949001846081"
2015-07-14 12:40:00,7,14,12,34.8,34.8,31.84,7.4525,2.1175,276,0,0.27710424,0.018327,0,0,0,"013949001846081"
2015-07-14 14:40:00,7,14,14,35.9,35.9,33.38,7.315,2.1175,271,0,0.36195825,0.02535235,0,0,0,"013949001846081"
2015-07-14 16:40:00,7,14,16,36,36,36.15,7.1225,2.1175,263,0,0.37771947,0.02510799,0,0,0,"013949001846081"
2015-07-14 18:41:00,7,14,18,30.2,30.2,29.11,6.82,2.1175,251,0,0.31058156,0.01851027,0,0,0,"013949001846081"
2015-07-14 20:41:00,7,14,20,27.4,27.4,25.67,6.765,2.1175,249,0,0.17007456,0.0091635,0,0,0,"013949001846081"
2015-07-14 22:41:00,7,14,22,25.8,25.8,24.03,6.7375,2.1175,46,0,0.05693588,0.00568137,0,0,0,"013949001846081"
2015-07-15 00:41:00,7,15,0,24.2,24.2,22.42,6.7375,2.1175,46,0,0.03512675,0.0006109,0,0,0,"013949001846081"
2015-07-15 02:41:00,7,15,2,23.1,23.1,21.56,6.71,2.1175,46,0,0.00226033,6.109e-05,0,0,0,"013949001846081"
2015-07-15 04:40:00,7,15,4,22,22,20.56,6.6825,2.1175,44,0,0.00171052,6.109e-05,0,0,0,"013949001846081"
2015-07-15 06:40:00,7,15,6,21.7,21.7,20.74,6.6825,2.1175,247,0,0.01307326,0.00128289,0,0,0,"013949001846081"
2015-07-15 08:41:00,7,15,8,26.1,26.1,22.65,6.93,2.1175,257,0,0.03695945,0.00360431,0,0,0,"013949001846081"
2015-07-15 10:40:00,7,15,10,34.8,34.8,25.5,8.1675,2.1175,303,0,0.1136274,0.00885805,0,0,0,"013949001846081"
2015-07-15 12:40:00,7,15,12,38.2,38.2,28.32,7.4525,2.1175,276,0,0.20410169,0.0134398,0,0,0,"013949001846081"
2015-07-15 14:40:00,7,15,14,38.3,38.3,31.2,7.315,2.1175,270,0,0.32982491,0.02083169,0,0,0,"013949001846081"
2015-07-15 16:40:00,7,15,16,36.7,36.7,31.92,7.1225,2.1175,263,0,0.29897446,0.02052624,0,0,0,"013949001846081"
2015-07-15 18:40:00,7,15,18,33.09,33.09,30.13,6.9025,2.1175,255,0,0.22248978,0.01307326,0,0,0,"013949001846081"
2015-07-15 20:41:00,7,15,20,29.2,29.2,27.21,6.765,2.1175,249,0,0.02938429,0.00054981,0,0,0,"013949001846081"
2015-07-15 22:41:00,7,15,22,26.5,26.5,24.67,6.7375,2.1175,46,0,0.00452066,6.109e-05,0,0,0,"013949001846081"
2015-07-16 00:41:00,7,16,0,25.1,25.1,23.33,6.7375,2.1175,42,0,0.00195488,6.109e-05,0,0,0,"013949001846081"
2015-07-16 02:41:00,7,16,2,24,24,22.22,6.71,2.1175,42,0,0.00073308,0,0,0,0,"013949001846081"
2015-07-16 04:41:00,7,16,4,22.7,22.7,21.46,6.6825,2.1175,46,0,0.01185146,0.00048872,0,0,0,"013949001846081"
2015-07-16 06:41:00,7,16,6,22.6,22.6,20.97,6.6825,2.1175,247,0,0.0006109,0,0,0,0,"013949001846081"
