"datatime","mese","data","ora","tair","rhum","watertemp","volt","voltLiPo","solar1","solar2","RPMTops","RPMLast","pp","ppLast","interpolate","id"
2015-07-01 02:26:00,7,1,2,21.9,21.9,21.93,13.0625,4.0975,13,0,0,0,0,0,0,"013949001703985"
2015-07-01 04:26:00,7,1,4,20.2,20.2,20.51,13.035,4.0975,11,0,0,0,0,0,0,"013949001703985"
2015-07-01 06:26:00,7,1,6,19.79,19.79,20.14,13.0075,4.0975,478,0,0,0,0,0,0,"013949001703985"
2015-07-01 08:27:00,7,1,8,23.4,23.4,23.81,13.4475,4.07,494,1,0.00140507,0.00012218,0,0,0,"013949001703985"
2015-07-01 10:24:00,7,1,10,29.5,29.5,29.68,14.08,4.07,517,1,0.00287123,0.00024436,0,0,0,"013949001703985"
2015-07-01 12:27:00,7,1,12,34,34,36,15.675,4.0975,575,1,0.01026312,0.00079417,0,0,0,"013949001703985"
2015-07-01 14:27:00,7,1,14,38.09,38.09,36.76,16.5,4.0975,606,1,0.01783828,0.00146616,0,0,0,"013949001703985"
2015-07-01 16:27:00,7,1,16,40,40,38.28,16.5,4.0975,605,1,0.05327048,0.00354322,0,0,0,"013949001703985"
2015-07-01 18:25:00,7,1,18,36.09,36.09,32.92,15.5375,4.0975,571,1,0.02272548,0.00116071,0,0,0,"013949001703985"
2015-07-01 20:27:00,7,1,20,30.3,30.3,30.3,13.255,4.0975,485,0,0.00384867,6.109e-05,0,0,0,"013949001703985"
2015-07-01 22:26:00,7,1,22,26.4,26.4,26.55,13.0625,4.0975,20,0,0.00195488,0.00018327,0,0,0,"013949001703985"
2015-07-02 00:27:00,7,2,0,24.2,24.2,24.46,13.035,4.07,17,0,0.00012218,0,0,0,0,"013949001703985"
2015-07-02 02:26:00,7,2,2,22.3,22.3,22.43,13.0075,4.07,14,0,0,0,0,0,0,"013949001703985"
2015-07-02 04:26:00,7,2,4,20.9,20.9,21.11,12.98,4.07,12,0,0,0,0,0,0,"013949001703985"
2015-07-02 06:27:00,7,2,6,20.8,20.8,20.86,12.98,4.07,476,0,0,0,0,0,0,"013949001703985"
2015-07-02 08:27:00,7,2,8,25.4,25.4,26.03,13.5575,4.07,498,0,0.00079417,6.109e-05,0,0,0,"013949001703985"
2015-07-02 10:26:00,7,2,10,30,30,30.56,14.0525,4.07,516,1,0.01313435,0.00109962,0,0,0,"013949001703985"
2015-07-02 12:26:00,7,2,12,33.4,33.4,34.87,15.3725,4.07,565,1,0.01973207,0.00085526,0,0,0,"013949001703985"
2015-07-02 14:27:00,7,2,14,39.59,39.59,37.8,16.3075,4.0975,598,1,0.02003752,0.00116071,0,0,0,"013949001703985"
2015-07-02 16:26:00,7,2,16,40.3,40.3,37.9,16.61,4.0975,609,1,0.01209582,0.00097744,0,0,0,"013949001703985"
2015-07-02 18:27:00,7,2,18,38.7,38.7,34.2,14.3275,4.07,526,1,0.00934677,0.00042763,0,0,0,"013949001703985"
2015-07-02 20:27:00,7,2,20,32,32,31.7,13.1725,4.07,482,0,0.00458175,6.109e-05,0,0,0,"013949001703985"
2015-07-02 22:27:00,7,2,22,28.1,28.1,28.36,13.09,4.07,22,0,0.00097744,6.109e-05,0,0,0,"013949001703985"
2015-07-03 00:26:00,7,3,0,25.6,25.6,25.68,13.035,4.07,19,0,0.00012218,0,0,0,0,"013949001703985"
2015-07-03 04:27:00,7,3,4,23,23,23.07,13.0075,4.07,14,0,0.00171052,0,0,0,0,"013949001703985"
2015-07-03 06:26:00,7,3,6,22.4,22.4,22.67,13.0075,4.0425,476,0,0.0006109,6.109e-05,0,0,0,"013949001703985"
2015-07-03 08:27:00,7,3,8,25.8,25.8,25.82,13.4475,4.0425,494,1,0.00164943,0.00018327,0,0,0,"013949001703985"
2015-07-03 10:27:00,7,3,10,30.3,30.3,30.42,13.8875,4.0425,511,1,0.0079417,0.00073308,0,0,0,"013949001703985"
2015-07-03 12:27:00,7,3,12,34.7,34.7,36.05,14.6575,4.07,539,1,0.03030064,0.00207706,0,0,0,"013949001703985"
2015-07-03 14:27:00,7,3,14,39.4,39.4,37.81,16.225,4.07,595,1,0.03647073,0.00268796,0,0,0,"013949001703985"
2015-07-03 16:27:00,7,3,16,43.1,43.1,40.51,16.3625,4.0975,600,1,0.02547453,0.00140507,0,0,0,"013949001703985"
2015-07-03 18:24:00,7,3,18,35.4,35.4,33.97,14.4925,4.125,533,1,0.26580259,0.01997643,0,0,0,"013949001703985"
2015-07-03 20:27:00,7,3,20,29.7,29.7,29.72,13.145,4.125,482,0,0.08112752,0.00091635,0,0,0,"013949001703985"
2015-07-03 22:27:00,7,3,22,27.4,27.4,27.45,13.1175,4.125,21,0,0.01679975,0.00140507,0,0,0,"013949001703985"
2015-07-04 00:26:00,7,4,0,25,25,25.17,13.0625,4.125,18,0,0.0048872,0.00030545,0,0,0,"013949001703985"
2015-07-04 02:26:00,7,4,2,23,23,23.2,13.0075,4.125,15,0,0.00641445,0,0,0,0,"013949001703985"
2015-07-04 04:26:00,7,4,4,21.4,21.4,21.36,12.98,4.0975,14,0,0,0,0,0,0,"013949001703985"
2015-07-04 06:26:00,7,4,6,21.7,21.7,21.96,12.98,4.0975,476,0,0.00256578,0,0,0,0,"013949001703985"
2015-07-04 08:27:00,7,4,8,26.1,26.1,26.44,13.4475,4.0975,494,0,0,0,0,0,0,"013949001703985"
2015-07-04 10:27:00,7,4,10,31.2,31.2,31.42,13.7775,4.0975,506,1,0.00378758,0.00030545,0,0,0,"013949001703985"
2015-07-04 12:27:00,7,4,12,34.3,34.3,35.77,14.7675,4.0975,542,1,0.01753283,0.00134398,0,0,0,"013949001703985"
2015-07-04 14:25:00,7,4,14,36.4,36.4,34.13,13.86,4.0975,509,1,0.01734956,0.00152725,189.12,23.64,0,"013949001703985"
2015-07-04 15:01:00,7,4,15,34.9,34.9,34.44,14.025,4.125,515,1,0.03164462,0,0,0,0,"013949001703985"
2015-07-04 15:05:00,7,4,15,34.5,34.5,34.4,13.585,4.125,499,0,0.00079417,0,0,0,0,"013949001703985"
2015-07-04 15:18:00,7,4,15,35.59,35.59,33.67,13.6125,4.125,500,0,0.00036654,0,226.944,0,0,"013949001703985"
2015-07-04 15:26:00,7,4,15,35.3,35.3,33.87,13.53,4.125,497,1,0.00097744,0,0,0,0,"013949001703985"
2015-07-09 18:40:00,7,9,18,32.7,32.7,29.47,13.3925,4.2075,491,1,0.39329742,0.02125932,0,0,0,"013949001703985"
2015-07-09 20:43:00,7,9,20,29.4,29.4,29.15,13.1175,4.2075,476,0,0.08650344,6.109e-05,0,0,0,"013949001703985"
2015-07-09 22:43:00,7,9,22,26.9,26.9,27,13.0075,4.2075,18,0,0.0018327,0.00012218,0,0,0,"013949001703985"
2015-07-10 00:43:00,7,10,0,26.3,26.3,25.74,12.98,4.2075,16,0,0.00140507,0,0,0,0,"013949001703985"
2015-07-10 02:43:00,7,10,2,25.6,25.6,24.58,13.0075,4.2075,15,0,0.01899899,0.00177161,0,0,0,"013949001703985"
2015-07-10 04:43:00,7,10,4,25.2,25.2,23.26,12.98,4.2075,14,0,0.05773005,0.00458175,0,0,0,"013949001703985"
2015-07-10 06:41:00,7,10,6,25,25,22.34,13.0625,4.235,478,0,0.15816201,0.01014094,0,0,0,"013949001703985"
2015-07-10 08:42:00,7,10,8,27,27,22.89,13.09,4.2625,481,0,0.13904084,0.0073308,0,0,0,"013949001703985"
2015-07-10 10:40:00,7,10,10,32.3,32.3,24.87,13.7225,4.2625,504,0,0.27166723,0.01747174,0,0,0,"013949001703985"
2015-07-10 12:41:00,7,10,12,35.7,35.7,27.15,17.38,4.29,638,1,0.32505989,0.01808264,0,0,0,"013949001703985"
2015-07-10 14:40:00,7,10,14,37,37,28.84,17.3525,4.29,636,1,0.24387128,0.01747174,0,0,0,"013949001703985"
2015-07-10 18:40:00,7,10,18,34.09,34.09,29.96,13.9425,4.2625,511,1,0.27349993,0.01704411,0,0,0,"013949001703985"
2015-07-10 20:43:00,7,10,20,31,31,29.03,13.255,4.2625,483,0,0.17881043,0.00653663,0,0,0,"013949001703985"
2015-07-10 22:43:00,7,10,22,26.9,26.9,26.21,13.1725,4.2625,20,0,0.01997643,0.00103853,0,0,0,"013949001703985"
2015-07-11 00:43:00,7,11,0,23.4,23.4,23.9,13.145,4.2625,15,0,0,0,0,0,0,"013949001703985"
2015-07-11 02:43:00,7,11,2,23.7,23.7,22.5,13.0625,4.2625,13,0,0.0024436,0.00030545,0,0,0,"013949001703985"
2015-07-11 04:41:00,7,11,4,21.9,21.9,21.57,13.035,4.2625,12,0,0.01331762,0.00085526,0,0,0,"013949001703985"
2015-07-11 06:43:00,7,11,6,21.3,21.3,20.53,13.0075,4.2625,477,0,0.03378277,0.00232142,0,0,0,"013949001703985"
2015-07-11 08:43:00,7,11,8,25.5,25.5,21.53,13.3375,4.2625,490,0,0.03463803,0.00207706,0,0,0,"013949001703985"
2015-07-11 10:43:00,7,11,10,32.9,32.9,24.49,13.64,4.2625,500,0,0.0568137,0.00433739,0,0,0,"013949001703985"
2015-07-11 12:40:00,7,11,12,33.4,33.4,27.59,17.2975,4.29,635,1,0.32493771,0.02962865,0,0,0,"013949001703985"
2015-07-11 14:41:00,7,11,14,33.59,33.59,28.76,17.3525,4.29,637,1,0.58597528,0.03854779,0,0,0,"013949001703985"
2015-07-11 16:40:00,7,11,16,33.59,33.59,32.67,17.0225,4.29,625,1,0.63606908,0.04099139,0,0,0,"013949001703985"
2015-07-11 18:41:00,7,11,18,32.2,32.2,28.81,13.9425,4.2625,511,1,0.53765309,0.03323296,0,0,0,"013949001703985"
2015-07-11 20:43:00,7,11,20,28.6,28.6,27.18,13.3375,4.2625,486,1,0.57168022,0.02981192,0,0,0,"013949001703985"
2015-07-11 22:43:00,7,11,22,24.3,24.3,24.77,13.1725,4.2625,17,0,0.00476502,0,0,0,0,"013949001703985"
2015-07-12 00:43:00,7,12,0,23.5,23.5,23.61,13.09,4.2625,15,0,0,0,0,0,0,"013949001703985"
2015-07-12 02:43:00,7,12,2,22.8,22.8,22.62,13.0625,4.2625,13,0,0,0,0,0,0,"013949001703985"
2015-07-12 04:43:00,7,12,4,21.2,21.2,21.42,13.0075,4.2625,11,0,0.0085526,0.00073308,0,0,0,"013949001703985"
2015-07-12 06:43:00,7,12,6,20.6,20.6,20.32,12.98,4.2625,476,0,0.02449709,0.00158834,0,0,0,"013949001703985"
2015-07-12 08:43:00,7,12,8,25.1,25.1,21.44,13.3375,4.2625,490,0,0.02480254,0.00256578,0,0,0,"013949001703985"
2015-07-12 10:43:00,7,12,10,33.5,33.5,24.55,13.585,4.2625,500,1,0.05094906,0.00384867,0,0,0,"013949001703985"
2015-07-12 12:41:00,7,12,12,33.7,33.7,27.57,16.9675,4.29,622,1,0.1967098,0.01716629,0,0,0,"013949001703985"
2015-07-12 14:41:00,7,12,14,34.2,34.2,28.78,17.0775,4.29,626,1,0.41504546,0.02877339,0,0,0,"013949001703985"
2015-07-12 16:41:00,7,12,16,34,34,32.45,16.2525,4.29,597,1,0.61230507,0.03928087,0,0,0,"013949001703985"
2015-07-12 18:41:00,7,12,18,30.7,30.7,28.48,13.9975,4.2625,513,1,0.47424167,0.02883448,0,0,0,"013949001703985"
2015-07-12 20:43:00,7,12,20,26.9,26.9,27.82,13.2275,4.2625,480,0,0.2987301,0.01056857,0,0,0,"013949001703985"
2015-07-12 22:43:00,7,12,22,24.9,24.9,25.38,13.1725,4.2625,17,0,6.109e-05,0,0,0,0,"013949001703985"
2015-07-13 00:43:00,7,13,0,23.5,23.5,23.87,13.09,4.2625,14,0,0.00012218,0,0,0,0,"013949001703985"
2015-07-13 02:43:00,7,13,2,22.8,22.8,22.78,13.0625,4.2625,13,0,0.00012218,0,0,0,0,"013949001703985"
2015-07-13 04:43:00,7,13,4,21.9,21.9,21.7,12.98,4.2625,12,0,0.00818606,0.00036654,0,0,0,"013949001703985"
2015-07-13 06:43:00,7,13,6,21.5,21.5,21.19,12.98,4.2625,476,0,0.01295108,0.00048872,0,0,0,"013949001703985"
2015-07-13 08:43:00,7,13,8,26.1,26.1,22.32,13.2825,4.2625,488,1,0.02596325,0.00109962,0,0,0,"013949001703985"
2015-07-13 10:41:00,7,13,10,31.6,31.6,25.67,13.7225,4.2625,504,1,0.07929482,0.00843042,0,0,0,"013949001703985"
2015-07-13 12:40:00,7,13,12,33.7,33.7,28.78,15.3725,4.2625,566,1,0.16970802,0.01356198,0,0,0,"013949001703985"
2015-07-13 14:40:00,7,13,14,30.8,30.8,28.63,17.545,4.29,644,1,0.46703305,0.04264082,0,0,0,"013949001703985"
2015-07-13 16:40:00,7,13,16,32.09,32.09,32.02,16.335,4.29,600,1,0.67669393,0.03824234,0,0,0,"013949001703985"
2015-07-13 18:41:00,7,13,18,29.2,29.2,28.95,14.0525,4.2625,516,1,0.48371062,0.02962865,0,0,0,"013949001703985"
2015-07-13 20:43:00,7,13,20,26.1,26.1,27.46,13.2825,4.2625,485,1,0.28993314,0.01295108,0,0,0,"013949001703985"
2015-07-13 22:43:00,7,13,22,24.6,24.6,25.5,13.1725,4.2625,16,0,0.0073308,0,0,0,0,"013949001703985"
2015-07-14 00:43:00,7,14,0,24,24,24.63,13.1175,4.2625,15,0,0,0,0,0,0,"013949001703985"
2015-07-14 02:43:00,7,14,2,23.5,23.5,24.05,13.0625,4.2625,13,0,0,0,0,0,0,"013949001703985"
2015-07-14 04:43:00,7,14,4,22.2,22.2,23.33,13.035,4.2625,12,0,0.00152725,0,0,0,0,"013949001703985"
2015-07-14 06:42:00,7,14,6,22.2,22.2,22.76,12.98,4.2625,476,0,0.0103853,0.00073308,0,0,0,"013949001703985"
2015-07-14 08:43:00,7,14,8,25.7,25.7,23.5,13.3375,4.2625,490,0,0.02296984,0.00097744,0,0,0,"013949001703985"
2015-07-14 10:43:00,7,14,10,32.2,32.2,26.05,13.6125,4.2625,500,0,0.07807302,0.00525374,0,0,0,"013949001703985"
2015-07-14 12:41:00,7,14,12,32.3,32.3,28.17,16.6375,4.29,610,1,0.23373034,0.02523017,0,0,0,"013949001703985"
2015-07-14 14:41:00,7,14,14,31.2,31.2,28.37,16.5275,4.2625,607,1,0.77694262,0.0476502,0,0,0,"013949001703985"
2015-07-14 16:40:00,7,14,16,31.9,31.9,32.29,14.74,4.2625,543,1,0.83503921,0.05675261,0,0,0,"013949001703985"
2015-07-14 18:43:00,7,14,18,29.8,29.8,28.42,13.9425,4.2625,511,1,0.63625235,0.04007504,0,0,0,"013949001703985"
2015-07-14 20:43:00,7,14,20,26.7,26.7,27.22,13.2275,4.2625,482,0,0.34308144,0.01808264,0,0,0,"013949001703985"
2015-07-14 22:43:00,7,14,22,25.5,25.5,25.62,13.1725,4.2625,17,0,0,0,0,0,0,"013949001703985"
2015-07-15 00:43:00,7,15,0,24.7,24.7,24.88,13.09,4.2625,15,0,0.00012218,0,0,0,0,"013949001703985"
2015-07-15 02:43:00,7,15,2,22.8,22.8,23.86,13.09,4.2625,14,0,0.00097744,6.109e-05,0,0,0,"013949001703985"
2015-07-15 04:43:00,7,15,4,23.1,23.1,23.06,13.0075,4.2625,13,0,0.00024436,0,0,0,0,"013949001703985"
2015-07-15 06:43:00,7,15,6,23,23,22.67,12.98,4.2625,475,0,0.00152725,0.00018327,0,0,0,"013949001703985"
2015-07-15 08:43:00,7,15,8,26.9,26.9,23.81,13.255,4.2625,487,0,0.0262687,0.00158834,0,0,0,"013949001703985"
2015-07-15 10:43:00,7,15,10,33.59,33.59,26.67,13.5575,4.2625,498,1,0.06487758,0.00629227,0,0,0,"013949001703985"
2015-07-15 12:41:00,7,15,12,33.9,33.9,29.15,16.4725,4.29,605,1,0.24295493,0.02413055,0,0,0,"013949001703985"
2015-07-15 14:41:00,7,15,14,34.4,34.4,29.67,15.84,4.2625,583,1,0.58194334,0.0372649,0,0,0,"013949001703985"
2015-07-15 16:41:00,7,15,16,33.8,33.8,33.75,14.685,4.2625,540,1,0.7220838,0.04557314,0,0,0,"013949001703985"
2015-07-15 18:41:00,7,15,18,30.2,30.2,29.19,14.2175,4.2625,522,1,0.58359277,0.04202992,0,0,0,"013949001703985"
2015-07-15 20:43:00,7,15,20,27.2,27.2,27.56,13.2275,4.2625,482,0,0.27814277,0.01759392,0,0,0,"013949001703985"
2015-07-15 22:43:00,7,15,22,25.3,25.3,25.55,13.2,4.2625,18,0,0.00360431,0,0,0,0,"013949001703985"
2015-07-16 00:43:00,7,16,0,24.7,24.7,24.65,13.145,4.2625,15,0,0,0,0,0,0,"013949001703985"
2015-07-16 02:43:00,7,16,2,22.9,22.9,23.8,13.09,4.2625,14,0,0,0,0,0,0,"013949001703985"
2015-07-16 04:43:00,7,16,4,22.9,22.9,22.96,13.035,4.2625,13,0,0.00378758,0.00042763,0,0,0,"013949001703985"
2015-07-16 06:43:00,7,16,6,22.6,22.6,22.25,12.9525,4.2625,475,0,0.00934677,0.00085526,0,0,0,"013949001703985"
2015-07-16 08:43:00,7,16,8,26.4,26.4,23.54,13.2825,4.2625,488,0,0.01142383,0.00079417,0,0,0,"013949001703985"
2015-07-16 10:41:00,7,16,10,32.5,32.5,25.44,13.64,4.2625,501,1,0.05143778,0.00464284,0,0,0,"013949001703985"
2015-07-16 12:40:00,7,16,12,34,34,27.84,16.1975,4.2625,595,1,0.30263986,0.02535235,0,0,0,"013949001703985"
2015-07-16 14:41:00,7,16,14,33.7,33.7,29.02,16.3625,4.29,601,1,0.51731012,0.03561547,0,0,0,"013949001703985"
2015-07-16 16:40:00,7,16,16,34.2,34.2,34.36,14.7675,4.2625,543,1,0.6139545,0.03378277,0,0,0,"013949001703985"
2015-07-16 20:43:00,7,16,20,27.5,27.5,29.02,13.2,4.2625,479,0,0.06835971,0.0030545,0,0,0,"013949001703985"
2015-07-16 22:43:00,7,16,22,25.2,25.2,26.5,13.1725,4.2625,19,0,0.00812497,0.00054981,0,0,0,"013949001703985"
2015-07-17 00:43:00,7,17,0,24.1,24.1,25.02,13.09,4.2625,16,0,0,0,0,0,0,"013949001703985"
2015-07-17 02:43:00,7,17,2,23.6,23.6,23.28,13.035,4.2625,14,0,0.00097744,0.00012218,0,0,0,"013949001703985"
2015-07-17 04:43:00,7,17,4,22.1,22.1,21.99,12.98,4.2625,12,0,0.01020203,0.00048872,0,0,0,"013949001703985"
2015-07-17 06:43:00,7,17,6,21.1,21.1,21.09,12.98,4.2625,476,0,0.02535235,0.00207706,0,0,0,"013949001703985"
2015-07-17 08:42:00,7,17,8,26.5,26.5,22.14,13.31,4.2625,488,1,0.01820482,0.00085526,0,0,0,"013949001703985"
2015-07-17 10:43:00,7,17,10,35.8,35.8,25.43,13.53,4.2625,496,1,0.02327529,0.00171052,0,0,0,"013949001703985"
2015-07-17 12:40:00,7,17,12,34.9,34.9,28.75,16.06,4.29,590,1,0.32115013,0.02577998,0,0,0,"013949001703985"
2015-07-17 14:42:00,7,17,14,35.09,35.09,29.92,16.3075,4.29,599,1,0.56770937,0.03512675,0,0,0,"013949001703985"
2015-07-17 16:40:00,7,17,16,35.09,35.09,35.34,14.795,4.2625,544,1,0.53386551,0.03714272,0,0,0,"013949001703985"
2015-07-17 18:41:00,7,17,18,30.7,30.7,30.21,13.915,4.2625,510,1,0.6212853,0.03866997,0,0,0,"013949001703985"
2015-07-17 20:43:00,7,17,20,27.3,27.3,29.03,13.2,4.2625,479,0,0.26189283,0.01270672,0,0,0,"013949001703985"
2015-07-17 22:43:00,7,17,22,25.7,25.7,26.63,13.1725,4.2625,18,0,0.01789937,0,0,0,0,"013949001703985"
2015-07-18 00:43:00,7,18,0,25,25,25.55,13.1175,4.2625,16,0,0,0,0,0,0,"013949001703985"
